NAME:,run_1_1.csv,,
EXPERIMENT TIME:,22-05-22 20:14,,
ACTIVITY TYPE:,Running,,
COUNT OF ACTUAL STEPS,160,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
418.763,1.96,13.14,18.91
418.801,4,4.12,20.01
418.839,7.81,10.4,17.26
418.877,-2.9,8.47,2.79
418.915,-2.51,2.2,3.77
418.952,1.41,0.12,-0.63
418.99,-0.67,-2.43,-7.14
419.029,2.59,-0.98,1.88
419.067,-2.28,4.63,2.39
419.183,4.71,8.59,16.87
419.22,1.02,2.2,6.75
419.257,2.9,3.06,18.36
419.294,0.12,-0.86,3.57
419.332,-2.86,-3.65,-6.55
419.371,5.84,-4.82,0.39
419.409,2.79,-0.9,-0.67
419.447,8.28,-5.41,9.69
419.485,13.38,10.67,20.01
419.524,10,-3.57,4.98
419.563,-1.53,5.37,11.73
419.601,-2.98,5.49,1.02
419.639,-3.06,2.47,-0.47
419.677,4.71,-2.82,-3.1
419.716,2.51,-1.53,-2.16
419.832,2.63,6.63,14.36
419.87,1.14,17.02,-8.43
419.909,2.63,-1.69,20.01
419.947,-0.39,1.69,14.83
419.986,4.35,-1.33,10.2
420.024,3.3,-4.16,3.14
420.062,9.49,-3.88,-5.18
420.1,2.47,-1.57,2.35
420.138,12.04,-8,10.71
420.177,2.47,10.9,10.32
420.216,6.98,0.9,0
420.252,3.84,8.39,16.4
420.29,-2.51,7.73,3.49
420.327,6.43,-2.71,-1.22
420.482,5.02,-6.2,6.59
420.519,-15.65,10.9,-6.71
420.56,12.28,3.84,-1.37
420.598,2,1.29,12.98
420.636,5.14,-1.45,17.06
420.674,0.51,2.63,10.87
420.712,-1.26,-0.31,-0.71
420.751,-2.04,5.3,-10.16
420.791,7.06,-1.53,-3.73
420.829,3.02,-2.75,3.96
420.867,20.01,5.69,20.01
420.905,11.38,3.49,17.18
420.944,-7.53,14.36,20.01
421.097,1.37,-1.37,-3.45
421.136,-0.59,-0.67,-0.51
421.175,-0.78,3.61,2.08
421.213,17.42,-10.24,20.01
421.253,5.53,4.2,19.5
421.291,-5.65,15.97,18.2
421.33,2.35,-1.1,8.87
421.368,3.49,-0.67,13.53
421.407,1.73,-0.24,5.61
421.444,-1.73,-1.61,-3.92
421.484,4.08,-5.06,-4.47
421.522,4.35,-0.2,1.69
421.56,9.38,-7.49,8.9
421.597,10.59,7.57,20.01
421.746,-2.98,4.43,2.08
421.784,-1.14,0,-2.82
421.822,0.51,-1.84,-0.98
421.861,2.24,-1.53,0.24
421.898,5.14,-1.53,3.96
421.936,-4.51,1.26,20.01
421.974,3.92,4.71,16.87
422.012,1.53,18.63,17.81
422.05,6.86,-1.61,10.16
422.089,2.82,-0.82,15.81
422.127,-0.12,-0.31,4.86
422.166,-0.55,-1.37,-5.96
422.205,1.61,-4.28,-9.34
