"NAME:","run_2.csv"
"EXPERIMENT TIME:","25/05/2022 12:00"
"ACTIVITY TYPE:","Running"
"COUNT OF ACTUAL STEPS","157"
""
"Time [sec]","ACC X","ACC Y","ACC Z"
"868.96","-9.18","2.59","4.04"
"869.06","2.00","1.80","-2.94"
"869.16","-20.01","4.43","-3.96"
"869.26","-16.59","10.20","6.94"
"869.37","1.14","2.43","-4.51"
"869.47","1.96","-6.16","1.02"
"869.57","-20.01","19.93","-10.20"
"869.67","-12.04","3.69","-3.22"
"869.78","-3.22","0.16","-5.69"
"869.88","0.27","-1.57","-5.22"
"869.98","-20.01","12.71","0.47"
"870.09","-7.53","6.75","3.14"
"870.19","0.71","-2.63","-1.06"
"870.29","-5.61","1.14","1.57"
"870.39","-13.45","5.26","2.67"
"870.49","-8.28","1.73","1.96"
"870.59","1.10","0.86","-2.47"
"870.69","-9.69","-2.08","2.63"
"870.79","-16.24","7.96","7.81"
"870.90","-2.79","7.37","-0.98"
"871.00","1.45","-0.82","-2.35"
"871.10","-19.97","-6.43","4.04"
"871.20","-11.06","3.02","-1.57"
"871.31","-2.67","3.92","-0.35"
"871.41","-0.20","1.10","-2.71"
"871.51","-20.01","-14.63","-8.47"
