NAME:,walk_3_1.csv,,
EXPERIMENT TIME:,22-05-22 20:08,,
ACTIVITY TYPE:,Walking,,
COUNT OF ACTUAL STEPS,112,,
   ,,,
Time [sec],ACC X,ACC Y,ACC Z
79.028,0.04,8.16,5.1
79.065,-2.79,7.02,5.02
79.102,-2.16,6.59,3.41
79.14,-1.77,7.92,2.12
79.177,-2.12,7.06,2.79
79.215,-1.96,4.51,2.94
79.252,-3.37,4.67,2.12
79.29,-2.75,8.12,4.39
79.327,-3.77,8.51,4.04
79.365,-4.55,8.36,1.92
79.402,-4.04,10.16,2.43
79.518,-5.37,9.85,4.35
79.555,0.94,9.73,8.16
79.592,2.04,10.51,5.81
79.629,-0.24,11.34,4.59
79.668,-1.53,9.57,3.49
79.705,-2.98,7.61,1.92
79.743,-3.22,6.32,1.88
79.78,-1.26,6.12,1.57
79.818,-0.35,6.2,0.16
79.855,-1.73,6.12,-0.55
79.894,-3.45,8.28,0.12
79.931,-4.43,9.3,1.26
79.969,-4.86,11.26,1.88
80.007,-6.71,14.75,1.96
80.046,-2.55,14.87,3.96
80.196,-2.28,7.57,5.49
80.233,-1.49,6.71,3.49
